customer_id,country,recency,frequency,monetary,r,f,m,rfm_score,fm,segment_key,segment,kmeans_cluster,dbscan_cluster,kmeans_optimal
2509998,China,71,2,3665.88,3,2,3,323,2,32,about to sleep,0,0,0
2510010,China,344,1,5550.00,1,1,4,114,2,12,hibernating,1,0,0
2510280,Vietnam,1,9,9665.82,5,4,4,544,4,54,loyal customers,0,0,0
2510286,Vietnam,365,1,5630.70,1,1,4,114,2,12,hibernating,1,0,0
2510442,Vietnam,8,8,12145.26,5,4,4,544,4,54,loyal customers,0,0,0
2510454,Vietnam,211,2,1408.56,2,2,2,222,2,22,hibernating,1,0,0
2511006,India,309,1,629.04,1,1,1,111,1,11,hibernating,1,0,0
2511702,India,274,2,4827.66,1,2,3,123,2,12,hibernating,1,0,0
2512194,China,351,1,2916.66,1,1,3,113,2,12,hibernating,1,0,0
2512590,Thailand,22,13,9126.84,4,5,4,454,4,44,loyal customers,0,0,0
2513010,Vietnam,309,1,80.40,1,1,1,111,1,11,hibernating,1,0,0
2513028,South Korea,29,1,1023.00,4,1,2,412,1,41,promising,0,0,0
2513280,Philippines,162,1,614.34,2,1,1,211,1,21,hibernating,1,0,0
2513934,China,260,1,1220.70,1,1,2,112,1,11,hibernating,1,0,0
2513940,China,288,1,189.72,1,1,1,111,1,11,hibernating,1,0,0
2514354,China,36,1,247.92,4,1,1,411,1,41,promising,0,0,0
2514408,China,8,3,5126.28,5,3,4,534,3,53,potential loyalists,0,0,0
2515020,Vietnam,246,4,23559.36,1,3,5,135,4,14,at risk,1,0,0
2515068,China,141,10,3688.62,2,5,3,253,4,24,at risk,0,0,0
2515524,China,71,1,8504.34,3,1,4,314,2,32,about to sleep,0,0,0
2516580,Vietnam,50,8,14142.42,4,4,5,445,4,44,loyal customers,0,0,0
2517018,Philippines,22,15,6486.30,4,5,4,454,4,44,loyal customers,0,0,0
2517312,India,1,32,124638.54,5,5,5,555,5,55,champions,0,0,0
2517588,India,274,2,5868.00,1,2,4,124,3,13,at risk,1,0,0
2518014,South Korea,36,7,7032.78,4,4,4,444,4,44,loyal customers,0,0,0
2518548,Philippines,1,48,83254.02,5,5,5,555,5,55,champions,0,-1,0
2518734,India,15,4,8617.38,5,3,4,534,3,53,potential loyalists,0,0,0
2518740,India,8,10,11395.74,5,5,4,554,4,54,loyal customers,0,0,0
2518758,China,1,394,395683.14,5,5,5,555,5,55,champions,0,-1,0
2519160,Vietnam,316,4,1864.68,1,3,2,132,2,12,hibernating,1,0,0
2519196,India,260,4,8529.24,1,3,4,134,3,13,at risk,1,0,0
2519580,Japan,323,1,104.88,1,1,1,111,1,11,hibernating,1,0,0
2519622,China,176,1,1220.70,2,1,2,212,1,21,hibernating,1,0,0
2519946,India,267,12,8673.18,1,5,4,154,4,14,at risk,1,-1,0
2520036,China,64,2,836.16,3,2,1,321,1,31,about to sleep,0,0,0
2520600,China,1,13,8991.42,5,5,4,554,4,54,loyal customers,0,0,0
2520654,China,267,4,9295.68,1,3,4,134,3,13,at risk,1,0,0
2520762,Myanmar,36,1,1207.62,4,1,2,412,1,41,promising,0,0,0
2521026,China,134,2,6523.74,2,2,4,224,3,23,at risk,0,0,0
2521392,South Korea,15,34,15646.68,5,5,5,555,5,55,champions,0,0,0
2521632,Myanmar,8,2,2641.20,5,2,3,523,2,52,potential loyalists,0,0,0
2521722,China,302,1,4852.56,1,1,4,114,2,12,hibernating,1,0,0
2521728,China,358,1,724.50,1,1,1,111,1,11,hibernating,1,0,0
2521818,India,43,5,6570.18,4,4,4,444,4,44,loyal customers,0,0,0
2521884,India,176,5,6386.88,2,4,4,244,4,24,at risk,1,0,0
2522136,Vietnam,43,19,22435.68,4,5,5,455,5,45,loyal customers,0,0,0
2522142,Vietnam,36,13,30704.16,4,5,5,455,5,45,loyal customers,0,0,0
2522628,Thailand,176,4,5335.38,2,3,4,234,3,23,at risk,1,0,0
2523024,Vietnam,8,15,18877.44,5,5,5,555,5,55,champions,0,0,0
2523300,China,365,2,19442.76,1,2,5,125,3,13,at risk,1,0,0
2523378,Thailand,71,6,6119.64,3,4,4,344,4,34,loyal customers,0,0,0
2523930,South Korea,253,1,15449.52,1,1,5,115,3,13,at risk,1,0,0
2524206,Vietnam,36,2,770.10,4,2,1,421,1,41,promising,0,0,0
2524332,China,218,4,10789.62,2,3,4,234,3,23,at risk,1,0,0
2524542,China,295,3,2416.32,1,3,3,133,3,13,at risk,1,0,0
2524614,Vietnam,15,21,24246.84,5,5,5,555,5,55,champions,0,0,0
2525262,Iraq,43,4,3726.12,4,3,3,433,3,43,potential loyalists,0,0,0
2525502,India,274,1,1168.50,1,1,2,112,1,11,hibernating,1,0,0
2525586,South Korea,64,2,557.82,3,2,1,321,1,31,about to sleep,0,0,0
2525778,Japan,1,61,86415.36,5,5,5,555,5,55,champions,0,-1,0
2525790,Japan,15,1,228.30,5,1,1,511,1,51,new customers,0,0,0
2525994,China,316,1,1017.12,1,1,2,112,1,11,hibernating,1,0,0
2526852,India,1,15,23977.86,5,5,5,555,5,55,champions,0,0,0
2526870,India,162,3,2918.46,2,3,3,233,3,23,at risk,1,0,0
2527062,Myanmar,64,9,25287.36,3,4,5,345,4,34,loyal customers,0,0,0
2530440,Bangladesh,183,1,3750.54,2,1,3,213,2,22,hibernating,1,0,0
2530608,Bangladesh,15,8,4528.62,5,4,3,543,3,53,potential loyalists,0,0,0
2530674,Bangladesh,190,1,4415.82,2,1,3,213,2,22,hibernating,1,0,0
2531022,Bangladesh,190,2,644.52,2,2,1,221,1,21,hibernating,1,0,0
2531040,Bangladesh,316,2,3377.16,1,2,3,123,2,12,hibernating,1,0,0
2531052,Bangladesh,106,4,17437.50,3,3,5,335,4,34,loyal customers,0,0,0
2531100,Bangladesh,260,1,1194.18,1,1,2,112,1,11,hibernating,1,0,0
2531106,Bangladesh,8,11,28276.80,5,5,5,555,5,55,champions,0,0,0
2531118,Bangladesh,204,1,258.60,2,1,1,211,1,21,hibernating,1,0,0
2531166,Bangladesh,36,6,8201.16,4,4,4,444,4,44,loyal customers,0,0,0
2531172,Bangladesh,1,4,3487.02,5,3,3,533,3,53,potential loyalists,0,0,0
2531340,Bangladesh,1,54,52633.14,5,5,5,555,5,55,champions,0,0,0
2531364,Bangladesh,344,1,310.38,1,1,1,111,1,11,hibernating,1,0,0
2531424,Bangladesh,176,1,216.24,2,1,1,211,1,21,hibernating,1,0,0
2531544,Bangladesh,36,8,14324.10,4,4,5,445,4,44,loyal customers,0,0,0
2532018,Bangladesh,71,2,1939.50,3,2,2,322,2,32,about to sleep,0,0,0
2532186,Bangladesh,64,8,3159.78,3,4,3,343,3,33,need attention,0,0,0
2532480,Bangladesh,302,1,2928.30,1,1,3,113,2,12,hibernating,1,0,0
2532630,Bangladesh,8,1,8729.52,5,1,4,514,2,52,potential loyalists,0,0,0
2532798,Bangladesh,64,9,20116.08,3,4,5,345,4,34,loyal customers,0,0,0
2533044,Bangladesh,92,3,28706.88,3,3,5,335,4,34,loyal customers,0,0,0
2533104,Bangladesh,64,5,3974.04,3,4,3,343,3,33,need attention,0,0,0
2533500,Bangladesh,1,36,108638.28,5,5,5,555,5,55,champions,0,0,0
2533884,Bangladesh,8,15,39632.58,5,5,5,555,5,55,champions,0,0,0
2533944,Bangladesh,1,33,56780.76,5,5,5,555,5,55,champions,0,0,0
2533956,Bangladesh,253,1,1194.78,1,1,2,112,1,11,hibernating,1,0,0
2534070,Bangladesh,36,8,9514.62,4,4,4,444,4,44,loyal customers,0,0,0
2534274,Bangladesh,36,3,2997.18,4,3,3,433,3,43,potential loyalists,0,0,0
2534580,Bangladesh,50,3,47646.48,4,3,5,435,4,44,loyal customers,0,0,0
2534610,Bangladesh,8,7,41665.74,5,4,5,545,4,54,loyal customers,0,0,0
2534664,Bangladesh,1,1,1197.00,5,1,2,512,1,51,new customers,0,0,0
2534880,Bangladesh,29,11,29595.90,4,5,5,455,5,45,loyal customers,0,0,0
2534886,Bangladesh,232,12,12626.28,2,5,4,254,4,24,at risk,1,-1,0
2534970,Bangladesh,365,1,1194.78,1,1,2,112,1,11,hibernating,1,0,0
2535264,Bangladesh,197,1,1194.18,2,1,2,212,1,21,hibernating,1,0,0
2535270,Bangladesh,1,18,13082.82,5,5,4,554,4,54,loyal customers,0,0,0
2535276,Bangladesh,50,8,3459.24,4,4,3,443,3,43,potential loyalists,0,0,0
2535324,Bangladesh,183,9,28715.52,2,4,5,245,4,24,at risk,1,0,0
2535366,Bangladesh,190,7,13975.56,2,4,5,245,4,24,at risk,1,0,0
2535516,Bangladesh,15,51,24079.86,5,5,5,555,5,55,champions,0,-1,0
2535588,Bangladesh,260,1,226.38,1,1,1,111,1,11,hibernating,1,0,0
2535708,Bangladesh,29,11,7107.30,4,5,4,454,4,44,loyal customers,0,0,0
2535744,Bangladesh,295,3,1483.50,1,3,2,132,2,12,hibernating,1,0,0
2535960,Bangladesh,8,4,12258.96,5,3,4,534,3,53,potential loyalists,0,0,0
2536170,Bangladesh,71,1,162.24,3,1,1,311,1,31,about to sleep,0,0,0
2536398,Bangladesh,148,1,1194.18,2,1,2,212,1,21,hibernating,1,0,0
2536488,Bangladesh,8,9,15285.00,5,4,5,545,4,54,loyal customers,0,0,0
2536494,Bangladesh,64,3,3469.74,3,3,3,333,3,33,need attention,0,0,0
2536524,Bangladesh,218,2,1539.84,2,2,2,222,2,22,hibernating,1,0,0
2536650,Bangladesh,29,4,3097.08,4,3,3,433,3,43,potential loyalists,0,0,0
2536668,Bangladesh,127,1,2967.30,2,1,3,213,2,22,hibernating,0,0,0
2536734,Bangladesh,15,27,33256.68,5,5,5,555,5,55,champions,0,0,0
2536830,Bangladesh,1,14,8568.48,5,5,4,554,4,54,loyal customers,0,0,0
2537268,Bangladesh,50,1,1201.50,4,1,2,412,1,41,promising,0,0,0
2537406,Bangladesh,1,21,82116.48,5,5,5,555,5,55,champions,0,0,0
2537442,Bangladesh,64,4,1746.18,3,3,2,332,2,32,about to sleep,0,0,0
2537634,Bangladesh,323,1,267.90,1,1,1,111,1,11,hibernating,1,0,0
2537670,Bangladesh,15,9,12585.42,5,4,4,544,4,54,loyal customers,0,0,0
2537772,Bangladesh,43,18,18799.26,4,5,5,455,5,45,loyal customers,0,0,0
2537832,Bangladesh,8,11,14914.62,5,5,5,555,5,55,champions,0,0,0
2537892,Bangladesh,85,15,65487.30,3,5,5,355,5,35,loyal customers,0,-1,0
2538138,Bangladesh,288,2,94367.22,1,2,5,125,3,13,at risk,1,-1,0
2538228,Bangladesh,309,3,4198.38,1,3,3,133,3,13,at risk,1,0,0
2538264,Bangladesh,8,11,43316.28,5,5,5,555,5,55,champions,0,0,0
2538462,Bangladesh,330,1,1201.50,1,1,2,112,1,11,hibernating,1,0,0
2538588,Bangladesh,274,3,4792.56,1,3,3,133,3,13,at risk,1,0,0
2539074,Bangladesh,50,16,11630.64,4,5,4,454,4,44,loyal customers,0,0,0
2539146,Bangladesh,64,3,3727.14,3,3,3,333,3,33,need attention,0,0,0
2539692,Bangladesh,50,12,12549.66,4,5,4,454,4,44,loyal customers,0,0,0
2539800,Bangladesh,190,1,162.24,2,1,1,211,1,21,hibernating,1,0,0
2539974,Bangladesh,183,1,585.78,2,1,1,211,1,21,hibernating,1,0,0
2540046,Bangladesh,1,59,38808.72,5,5,5,555,5,55,champions,0,-1,0
2540082,Bangladesh,288,1,606.00,1,1,1,111,1,11,hibernating,1,0,0
2540226,Bangladesh,71,1,769.92,3,1,1,311,1,31,about to sleep,0,0,0
2540622,Bangladesh,155,2,1577.76,2,2,2,222,2,22,hibernating,1,0,0
2540730,Bangladesh,50,3,4243.26,4,3,3,433,3,43,potential loyalists,0,0,0
2540790,Bangladesh,1,11,17984.28,5,5,5,555,5,55,champions,0,0,0
2541198,Bangladesh,1,9,18004.14,5,4,5,545,4,54,loyal customers,0,0,0
2541246,Bangladesh,22,2,17793.12,4,2,5,425,3,43,potential loyalists,0,0,0
2541486,Bangladesh,225,1,937.62,2,1,1,211,1,21,hibernating,1,0,0
2541636,Bangladesh,50,2,4869.60,4,2,4,424,3,43,potential loyalists,0,0,0
2542092,Bangladesh,57,2,10141.50,3,2,4,324,3,33,need attention,0,0,0
2542098,Bangladesh,78,4,7911.60,3,3,4,334,3,33,need attention,0,0,0
2542158,Bangladesh,274,2,4632.66,1,2,3,123,2,12,hibernating,1,0,0
2542350,Bangladesh,78,1,385.92,3,1,1,311,1,31,about to sleep,0,0,0
2542428,Bangladesh,176,3,2994.36,2,3,3,233,3,23,at risk,1,0,0
2542446,Bangladesh,120,4,3076.56,3,3,3,333,3,33,need attention,0,0,0
2542488,Bangladesh,134,3,1570.98,2,3,2,232,2,22,hibernating,0,0,0
2542830,Bangladesh,29,8,14923.86,4,4,5,445,4,44,loyal customers,0,0,0
2542968,Bangladesh,134,2,865.50,2,2,1,221,1,21,hibernating,0,0,0
2543208,Bangladesh,337,1,156.78,1,1,1,111,1,11,hibernating,1,0,0
2543220,Bangladesh,155,2,720.60,2,2,1,221,1,21,hibernating,1,0,0
2543448,Bangladesh,15,11,7715.34,5,5,4,554,4,54,loyal customers,0,0,0
2543484,Bangladesh,8,30,72032.16,5,5,5,555,5,55,champions,0,0,0
2543718,Bangladesh,85,2,1065.30,3,2,2,322,2,32,about to sleep,0,0,0
2544006,Bangladesh,295,1,258.60,1,1,1,111,1,11,hibernating,1,0,0
2544252,Bangladesh,1,84,291447.84,5,5,5,555,5,55,champions,0,-1,0
2544354,Bangladesh,1,8,3642.66,5,4,3,543,3,53,potential loyalists,0,0,0
2544588,Bangladesh,71,2,19043.82,3,2,5,325,3,33,need attention,0,0,0
2544600,Bangladesh,36,9,16723.44,4,4,5,445,4,44,loyal customers,0,0,0
2545044,Bangladesh,267,2,2582.40,1,2,3,123,2,12,hibernating,1,0,0
2545200,Bangladesh,8,41,135158.22,5,5,5,555,5,55,champions,0,-1,0
2545464,Bangladesh,15,5,4948.86,5,4,4,544,4,54,loyal customers,0,0,0
2545542,Bangladesh,64,1,13082.40,3,1,4,314,2,32,about to sleep,0,0,0
2545602,Bangladesh,64,9,2164.98,3,4,2,342,3,33,need attention,0,0,0
2545704,Bangladesh,211,4,2018.82,2,3,2,232,2,22,hibernating,1,0,0
2546028,Bangladesh,274,2,2404.86,1,2,3,123,2,12,hibernating,1,0,0
2546046,Bangladesh,36,1,102.18,4,1,1,411,1,41,promising,0,0,0
2546298,Bangladesh,8,5,6151.68,5,4,4,544,4,54,loyal customers,0,0,0
2546448,Bangladesh,295,2,3601.56,1,2,3,123,2,12,hibernating,1,0,0
2546580,Bangladesh,148,2,3523.74,2,2,3,223,2,22,hibernating,1,0,0
2546982,Bangladesh,22,7,17893.08,4,4,5,445,4,44,loyal customers,0,0,0
2547402,Bangladesh,106,1,5934.60,3,1,4,314,2,32,about to sleep,0,0,0
2547522,Bangladesh,43,13,23965.02,4,5,5,455,5,45,loyal customers,0,0,0
2547648,Bangladesh,162,7,5757.78,2,4,4,244,4,24,at risk,1,0,0
2547996,Bangladesh,190,2,5631.00,2,2,4,224,3,23,at risk,1,0,0
2548032,Bangladesh,15,6,2039.28,5,4,2,542,3,53,potential loyalists,0,0,0
2548044,Bangladesh,8,3,2661.90,5,3,3,533,3,53,potential loyalists,0,0,0
2548086,Bangladesh,36,3,9197.10,4,3,4,434,3,43,potential loyalists,0,0,0
2548158,Bangladesh,246,1,122.64,1,1,1,111,1,11,hibernating,1,0,0
2548368,Bangladesh,344,1,360.30,1,1,1,111,1,11,hibernating,1,0,0
2548392,Bangladesh,29,4,11313.00,4,3,4,434,3,43,potential loyalists,0,0,0
2548434,Bangladesh,15,11,5768.40,5,5,4,554,4,54,loyal customers,0,0,0
2548464,Bangladesh,64,16,19469.76,3,5,5,355,5,35,loyal customers,0,0,0
2548500,Bangladesh,8,6,15715.32,5,4,5,545,4,54,loyal customers,0,0,0
2548830,Bangladesh,8,2,2211.60,5,2,2,522,2,52,potential loyalists,0,0,0
2549280,Bangladesh,190,3,2046.66,2,3,2,232,2,22,hibernating,1,0,0
2549310,Bangladesh,92,1,2388.36,3,1,3,313,2,32,about to sleep,0,0,0
2549430,Bangladesh,57,4,5993.46,3,3,4,334,3,33,need attention,0,0,0
2549466,Bangladesh,120,4,17925.30,3,3,5,335,4,34,loyal customers,0,0,0
2549508,Bangladesh,43,2,5753.88,4,2,4,424,3,43,potential loyalists,0,0,0
2549664,Bangladesh,281,1,3041.64,1,1,3,113,2,12,hibernating,1,0,0
2549706,Bangladesh,253,2,1538.64,1,2,2,122,2,12,hibernating,1,0,0
2549724,Bangladesh,15,6,54986.94,5,4,5,545,4,54,loyal customers,0,0,0
2549754,Bangladesh,71,6,8447.76,3,4,4,344,4,34,loyal customers,0,0,0
2549832,Bangladesh,15,6,10781.70,5,4,4,544,4,54,loyal customers,0,0,0
2549946,Bangladesh,8,18,40836.30,5,5,5,555,5,55,champions,0,0,0
2550066,Bangladesh,50,1,2995.26,4,1,3,413,2,42,potential loyalists,0,0,0
2550162,Bangladesh,50,5,3545.82,4,4,3,443,3,43,potential loyalists,0,0,0
2550348,Bangladesh,288,1,1194.78,1,1,2,112,1,11,hibernating,1,0,0
2550444,Bangladesh,120,3,3584.34,3,3,3,333,3,33,need attention,0,0,0
2550654,Bangladesh,302,3,388.38,1,3,1,131,2,12,hibernating,1,0,0
2550666,Bangladesh,57,1,2178.00,3,1,2,312,1,31,about to sleep,0,0,0
2550720,Bangladesh,106,1,253.56,3,1,1,311,1,31,about to sleep,0,0,0
2550792,Bangladesh,29,20,43435.86,4,5,5,455,5,45,loyal customers,0,0,0
2551002,Bangladesh,8,22,28081.74,5,5,5,555,5,55,champions,0,0,0
2551068,Bangladesh,260,1,967.56,1,1,2,112,1,11,hibernating,1,0,0
2551518,Bangladesh,120,7,24462.96,3,4,5,345,4,34,loyal customers,0,0,0
2551578,Bangladesh,22,1,4805.94,4,1,3,413,2,42,potential loyalists,0,0,0
2551872,Bangladesh,288,1,122.64,1,1,1,111,1,11,hibernating,1,0,0
2552070,Bangladesh,50,2,3604.50,4,2,3,423,2,42,potential loyalists,0,0,0
2552184,Bangladesh,162,1,1010.64,2,1,2,212,1,21,hibernating,1,0,0
2552442,Bangladesh,1,27,34356.00,5,5,5,555,5,55,champions,0,0,0
2552586,Bangladesh,218,2,1103.76,2,2,2,222,2,22,hibernating,1,0,0
2552664,Bangladesh,29,25,60765.42,4,5,5,455,5,45,loyal customers,0,5,0
2552790,Bangladesh,8,7,42275.88,5,4,5,545,4,54,loyal customers,0,0,0
2553024,Bangladesh,71,3,1759.14,3,3,2,332,2,32,about to sleep,0,0,0
2553048,Bangladesh,50,1,617.46,4,1,1,411,1,41,promising,0,0,0
2553078,Bangladesh,50,12,7488.90,4,5,4,454,4,44,loyal customers,0,0,0
2553096,Bangladesh,50,6,5334.18,4,4,4,444,4,44,loyal customers,0,0,0
2553114,Bangladesh,127,3,613.68,2,3,1,231,2,22,hibernating,0,0,0
2553174,Bangladesh,15,32,103778.04,5,5,5,555,5,55,champions,0,0,0
2553318,Bangladesh,15,1,937.62,5,1,1,511,1,51,new customers,0,0,0
2553342,Bangladesh,169,1,582.72,2,1,1,211,1,21,hibernating,1,0,0
2553510,Bangladesh,218,1,74.94,2,1,1,211,1,21,hibernating,1,0,0
2553630,Bangladesh,344,1,5990.64,1,1,4,114,2,12,hibernating,1,0,0
2553648,Bangladesh,57,1,3038.04,3,1,3,313,2,32,about to sleep,0,0,0
2553882,Bangladesh,22,21,10177.62,4,5,4,454,4,44,loyal customers,0,0,0
2553936,Bangladesh,134,6,2878.02,2,4,3,243,3,23,at risk,0,0,0
2554032,Bangladesh,8,1,4518.18,5,1,3,513,2,52,potential loyalists,0,0,0
2554380,Bangladesh,29,3,1710.24,4,3,2,432,2,42,potential loyalists,0,0,0
2554398,Bangladesh,15,2,1112.82,5,2,2,522,2,52,potential loyalists,0,0,0
2554830,Bangladesh,1,10,9166.32,5,5,4,554,4,54,loyal customers,0,0,0
2555094,Bangladesh,358,1,11941.80,1,1,4,114,2,12,hibernating,1,0,0
2555454,Bangladesh,1,146,242384.22,5,5,5,555,5,55,champions,0,-1,0
2555520,Bangladesh,302,1,1010.64,1,1,2,112,1,11,hibernating,1,0,0
2555676,Bangladesh,50,8,8827.68,4,4,4,444,4,44,loyal customers,0,0,0
2555892,Bangladesh,71,7,9575.40,3,4,4,344,4,34,loyal customers,0,0,0
2556102,Bangladesh,71,12,10507.86,3,5,4,354,4,34,loyal customers,0,0,0
2556150,Bangladesh,120,6,56424.06,3,4,5,345,4,34,loyal customers,0,-1,0
2556318,Bangladesh,176,2,3199.20,2,2,3,223,2,22,hibernating,1,0,0
2556774,Bangladesh,15,24,63591.06,5,5,5,555,5,55,champions,0,0,0
2557242,Bangladesh,43,8,14593.56,4,4,5,445,4,44,loyal customers,0,0,0
2557290,Bangladesh,92,1,1194.18,3,1,2,312,1,31,about to sleep,0,0,0
2557662,Bangladesh,8,27,68755.20,5,5,5,555,5,55,champions,0,0,0
2557668,Bangladesh,22,28,275104.08,4,5,5,455,5,45,loyal customers,0,-1,0
2557752,Bangladesh,8,21,52868.70,5,5,5,555,5,55,champions,0,0,0
2558064,Bangladesh,8,22,308613.06,5,5,5,555,5,55,champions,0,-1,0
2558082,Bangladesh,253,1,4364.76,1,1,3,113,2,12,hibernating,1,0,0
2558094,Bangladesh,43,12,9032.58,4,5,4,454,4,44,loyal customers,0,0,0
2558100,Bangladesh,57,2,6540.60,3,2,4,324,3,33,need attention,0,0,0
2558268,Bangladesh,141,2,551.16,2,2,1,221,1,21,hibernating,0,0,0
2558478,Bangladesh,78,1,299.76,3,1,1,311,1,31,about to sleep,0,0,0
2558700,Bangladesh,253,1,136.32,1,1,1,111,1,11,hibernating,1,0,0
2558784,Bangladesh,155,3,6335.70,2,3,4,234,3,23,at risk,1,0,0
2559072,Bangladesh,15,13,77854.50,5,5,5,555,5,55,champions,0,0,0
2559168,Bangladesh,120,9,69065.10,3,4,5,345,4,34,loyal customers,0,-1,0
2559390,Bangladesh,295,1,606.00,1,1,1,111,1,11,hibernating,1,0,0
2559516,Bangladesh,57,9,4066.68,3,4,3,343,3,33,need attention,0,0,0
2559876,Bangladesh,8,21,34297.74,5,5,5,555,5,55,champions,0,0,0
2559966,Bangladesh,43,4,14566.02,4,3,5,435,4,44,loyal customers,0,0,0
2560182,Bangladesh,15,25,35080.68,5,5,5,555,5,55,champions,0,0,0
2560200,Bangladesh,1,26,251310.96,5,5,5,555,5,55,champions,0,-1,0
2560392,Bangladesh,190,3,4535.70,2,3,3,233,3,23,at risk,1,0,0
2560698,Bangladesh,253,4,4626.48,1,3,3,133,3,13,at risk,1,0,0
2560902,Bangladesh,22,11,4658.10,4,5,3,453,4,44,loyal customers,0,0,0
2561136,Bangladesh,71,10,13934.22,3,5,4,354,4,34,loyal customers,0,0,0
2561370,Bangladesh,1,4,26661.66,5,3,5,535,4,54,loyal customers,0,0,0
2561562,Bangladesh,120,2,1841.16,3,2,2,322,2,32,about to sleep,0,0,0
2561568,Bangladesh,113,1,577.80,3,1,1,311,1,31,about to sleep,0,0,0
2561730,Bangladesh,253,1,563.04,1,1,1,111,1,11,hibernating,1,0,0
2562078,Bangladesh,162,1,385.92,2,1,1,211,1,21,hibernating,1,0,0
2562654,Bangladesh,85,1,349.26,3,1,1,311,1,31,about to sleep,0,0,0
2562744,Bangladesh,309,1,614.04,1,1,1,111,1,11,hibernating,1,0,0
2563056,Bangladesh,127,1,122.64,2,1,1,211,1,21,hibernating,0,0,0
2563110,Bangladesh,50,2,2988.78,4,2,3,423,2,42,potential loyalists,0,0,0
2563218,Bangladesh,365,1,122.64,1,1,1,111,1,11,hibernating,1,0,0
2563254,Bangladesh,288,1,928.86,1,1,1,111,1,11,hibernating,1,0,0
2563722,Bangladesh,22,3,1241.64,4,3,2,432,2,42,potential loyalists,0,0,0
2563782,Bangladesh,22,31,52884.78,4,5,5,455,5,45,loyal customers,0,-1,0
2563842,Bangladesh,134,1,1194.78,2,1,2,212,1,21,hibernating,0,0,0
2563962,Bangladesh,43,3,4067.40,4,3,3,433,3,43,potential loyalists,0,0,0
2564070,Bangladesh,8,1,385.92,5,1,1,511,1,51,new customers,0,0,0
2564154,Bangladesh,127,1,5970.90,2,1,4,214,2,22,hibernating,0,0,0
2564790,Bangladesh,1,17,10612.68,5,5,4,554,4,54,loyal customers,0,0,0
2564892,Bangladesh,8,1,937.62,5,1,1,511,1,51,new customers,0,0,0
2565228,Bangladesh,267,1,1194.18,1,1,2,112,1,11,hibernating,1,0,0
2565342,Bangladesh,8,21,7116.06,5,5,4,554,4,54,loyal customers,0,0,0
2565684,Bangladesh,22,15,3631.56,4,5,3,453,4,44,loyal customers,0,0,0
2565726,Bangladesh,1,3,3016.26,5,3,3,533,3,53,potential loyalists,0,0,0
2565942,Bangladesh,134,2,3031.92,2,2,3,223,2,22,hibernating,0,0,0
2566392,Bangladesh,169,3,1150.74,2,3,2,232,2,22,hibernating,1,0,0
2566398,Bangladesh,15,22,14758.68,5,5,5,555,5,55,champions,0,0,0
2566404,Bangladesh,22,6,10396.50,4,4,4,444,4,44,loyal customers,0,0,0
2566410,Bangladesh,85,1,285.00,3,1,1,311,1,31,about to sleep,0,0,0
2566458,Bangladesh,309,1,268.44,1,1,1,111,1,11,hibernating,1,0,0
2566518,Bangladesh,148,3,3591.06,2,3,3,233,3,23,at risk,1,0,0
2566674,Bangladesh,211,1,2403.00,2,1,3,213,2,22,hibernating,1,0,0
2566896,Bangladesh,295,1,194.04,1,1,1,111,1,11,hibernating,1,0,0
2567250,Bangladesh,302,1,2182.38,1,1,2,112,1,11,hibernating,1,0,0
2567262,Bangladesh,183,7,4126.02,2,4,3,243,3,23,at risk,1,0,0
2567538,Bangladesh,8,71,28069.62,5,5,5,555,5,55,champions,0,-1,0
2568276,Bangladesh,78,1,6502.02,3,1,4,314,2,32,about to sleep,0,0,0
2568360,Bangladesh,71,1,2283.00,3,1,3,313,2,32,about to sleep,0,0,0
2568462,Bangladesh,148,2,2454.84,2,2,3,223,2,22,hibernating,1,0,0
2568480,Bangladesh,288,1,1016.82,1,1,2,112,1,11,hibernating,1,0,0
2568924,Bangladesh,15,28,64808.46,5,5,5,555,5,55,champions,0,0,0
2569368,Bangladesh,351,1,269.52,1,1,1,111,1,11,hibernating,1,0,0
2569608,Bangladesh,1,1,74.94,5,1,1,511,1,51,new customers,0,0,0
2569668,Bangladesh,204,1,2995.26,2,1,3,213,2,22,hibernating,1,0,0
2569692,Bangladesh,113,6,4789.74,3,4,3,343,3,33,need attention,0,0,0
2569890,Bangladesh,43,5,6994.20,4,4,4,444,4,44,loyal customers,0,0,0
2569932,Bangladesh,253,3,107069.10,1,3,5,135,4,14,at risk,1,-1,0
2570142,Bangladesh,295,1,149.88,1,1,1,111,1,11,hibernating,1,0,0
2570280,Bangladesh,162,2,2765.10,2,2,3,223,2,22,hibernating,1,0,0
2570358,Bangladesh,267,2,9210.60,1,2,4,124,3,13,at risk,1,0,0
2570394,Bangladesh,239,2,768.72,2,2,1,221,1,21,hibernating,1,0,0
2570976,Bangladesh,92,1,2967.30,3,1,3,313,2,32,about to sleep,0,0,0
2571120,Bangladesh,127,1,1194.18,2,1,2,212,1,21,hibernating,0,0,0
2571486,Bangladesh,64,13,22511.10,3,5,5,355,5,35,loyal customers,0,0,0
2571558,Bangladesh,358,1,122.64,1,1,1,111,1,11,hibernating,1,0,0
2571936,Bangladesh,155,1,388.02,2,1,1,211,1,21,hibernating,1,0,0
2571966,Bangladesh,120,1,5946.96,3,1,4,314,2,32,about to sleep,0,0,0
2572128,Bangladesh,92,9,22770.60,3,4,5,345,4,34,loyal customers,0,0,0
